customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,contract_encoded,contract_risk_score,has_internet,is_fiber,is_dsl,payment_Bank transfer (automatic),payment_Credit card (automatic),payment_Electronic check,payment_Mailed check,is_auto_payment,is_electronic_check,OnlineSecurity_binary,OnlineBackup_binary,DeviceProtection_binary,TechSupport_binary,StreamingTV_binary,StreamingMovies_binary,MultipleLines_binary,tenure_group,tenure_group_encoded,is_new_customer,price_segment,price_segment_encoded,is_high_price,TotalCharges_log,avg_monthly_spend
3249-VHRIP,0,0,0,0,62,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),43.6,2748.7,0,2,0,1,0,1,False,True,False,False,1,0,0,1,1,0,0,1,0,37m+,3,0,medium,1,0,7.91924709380068,43.630158730158726
3736-BLEPA,1,0,0,0,28,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Bank transfer (automatic),91.25,2483.65,0,1,1,1,1,0,True,False,False,False,1,0,0,1,0,1,1,0,0,25-36m,2,0,high,2,1,7.817887083540708,85.64310344827587
4701-LKOZD,0,0,0,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.75,6367.2,0,2,0,1,0,1,False,True,False,False,1,0,1,1,1,1,1,1,1,37m+,3,0,high,2,1,8.759072134066205,89.67887323943661
6603-QWSPR,0,0,0,0,46,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.4,4904.2,0,2,0,1,1,0,True,False,False,False,1,0,0,1,1,1,1,1,0,37m+,3,0,high,2,1,8.498051145887871,104.34468085106383
9921-QFQUL,0,0,1,0,23,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,90.15,2044.95,0,0,2,1,1,0,False,False,False,True,0,0,0,0,1,0,0,1,1,13-24m,1,0,high,2,1,7.623617508285297,85.20625
1929-ZCBHE,1,0,1,1,47,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,0,Electronic check,40.3,1794.8,0,1,1,1,0,1,False,False,True,False,0,1,1,0,1,1,0,0,0,37m+,3,0,medium,1,0,7.493205884086708,37.391666666666666
4378-MYPGO,1,0,1,1,68,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.25,7173.15,0,2,0,1,1,0,True,False,False,False,1,0,1,1,1,0,1,1,0,37m+,3,0,premium,3,1,8.878239566711109,103.9586956521739
8651-ENBZX,0,1,0,0,60,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,106.0,6441.4,1,1,1,1,1,0,False,False,True,False,0,1,0,0,1,1,1,1,1,37m+,3,0,premium,3,1,8.770656420481336,105.5967213114754
4129-LYCOI,0,0,0,1,67,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,104.0,7039.05,0,2,0,1,1,0,False,False,True,False,0,1,0,1,0,1,1,1,1,37m+,3,0,high,2,1,8.859370551399595,103.51544117647059
7798-JVXYM,0,0,0,0,14,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,69.65,921.4,0,0,2,1,0,1,False,False,True,False,0,1,0,0,0,1,1,1,0,13-24m,1,0,medium,1,0,6.826978968954849,61.42666666666666
8647-SDTWQ,1,0,1,1,57,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.3,4018.35,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,37m+,3,0,high,2,1,8.298875476997292,69.28189655172413
2696-ECXKC,0,0,1,1,55,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,0,Mailed check,100.9,5448.6,0,1,1,1,1,0,False,False,False,True,0,0,1,0,0,0,1,1,1,37m+,3,0,high,2,1,8.60329749046837,97.29642857142858
2081-KJSQF,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.056356895370426,10.125
7623-TRNQN,1,0,0,1,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,49.9,49.9,1,0,2,1,0,1,False,False,False,True,0,0,0,0,0,1,0,0,0,0-12m,0,1,medium,1,0,3.929862923556477,24.95
3323-CPBWR,1,0,0,0,23,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),96.9,2085.45,0,0,2,1,1,0,False,True,False,False,1,0,0,0,1,1,1,0,1,13-24m,1,0,high,2,1,7.6432193361691105,86.89375
9330-IJWIO,0,0,0,0,13,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.35,1358.85,1,0,2,1,1,0,False,False,True,False,0,1,1,0,0,0,1,1,1,13-24m,1,0,high,2,1,7.215129678529607,97.06071428571428
3384-CTMSF,1,0,1,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.1,5135.15,0,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,1,1,1,37m+,3,0,high,2,1,8.544059050550798,106.98229166666665
0902-RFHOF,1,0,0,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,730.1,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.59455024929927,18.72051282051282
9286-DOJGF,0,1,1,0,38,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.95,2869.85,1,0,2,1,1,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,high,2,1,7.962363432152192,73.58589743589744
6048-QBXKL,0,1,0,0,2,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),56.55,118.25,0,0,2,1,0,1,False,True,False,False,1,0,0,1,0,0,0,0,1,0-12m,0,1,medium,1,0,4.781222129768451,39.416666666666664
9661-MHUMO,1,1,1,1,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),49.25,49.25,1,0,2,1,0,1,False,True,False,False,1,0,0,0,0,1,0,0,0,0-12m,0,1,medium,1,0,3.917010546939185,24.625
7718-RXDGG,1,0,1,0,15,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),68.6,1108.6,0,0,2,1,1,0,True,False,False,False,1,0,0,0,0,0,0,0,0,13-24m,1,0,medium,1,0,7.0117548690006215,69.2875
1025-FALIX,0,0,0,0,26,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),69.05,1815.65,0,0,2,1,1,0,False,True,False,False,1,0,0,0,0,0,0,0,0,25-36m,2,0,medium,1,0,7.504749424635169,67.2462962962963
3451-VAWLI,0,0,1,1,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,730.4,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.594960505715281,20.288888888888888
3407-QGWLG,1,0,0,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.05,75.45,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.336636932375072,18.8625
1842-EZJMK,1,0,1,1,50,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,103.7,5071.05,1,0,2,1,1,0,False,False,True,False,0,1,0,1,0,1,1,1,1,37m+,3,0,high,2,1,8.531500354112636,99.43235294117648
2347-WKKAE,1,0,1,0,42,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.4,4014.6,0,0,2,1,1,0,False,False,True,False,0,1,1,0,1,0,0,1,1,37m+,3,0,high,2,1,8.297942054817371,93.36279069767441
8735-DCXNF,1,0,1,0,10,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),54.95,568.85,0,0,2,1,0,1,False,True,False,False,1,0,1,0,0,1,0,0,0,0-12m,0,1,medium,1,0,6.3453731683017445,51.71363636363637
3214-IYUUQ,0,0,1,0,61,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),93.7,5860.7,0,1,1,1,1,0,True,False,False,False,1,0,1,1,0,1,0,1,0,37m+,3,0,high,2,1,8.676194942888575,94.52741935483871
1936-UAFEH,0,0,0,0,68,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),110.25,7279.35,0,2,0,1,1,0,False,True,False,False,1,0,1,1,0,1,1,1,1,37m+,3,0,premium,3,1,8.89293421695815,105.49782608695652
3587-PMCOY,1,0,0,0,10,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,98.9,1064.95,0,1,1,1,1,0,False,False,True,False,0,1,1,0,1,0,1,1,0,0-12m,0,1,high,2,1,6.9716216993105515,96.81363636363636
8079-XRJRS,1,0,1,0,65,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,0,Electronic check,89.75,5769.6,1,1,1,1,1,0,False,False,True,False,0,1,1,1,1,0,0,0,1,37m+,3,0,high,2,1,8.660531340231143,87.41818181818182
1027-LKKQQ,0,0,1,1,72,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),80.45,5886.85,0,2,0,1,0,1,True,False,False,False,1,0,1,0,1,1,1,1,0,37m+,3,0,high,2,1,8.680646184540727,80.64178082191782
7148-XZPHA,1,0,1,1,55,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,79.4,4238.45,0,0,2,1,1,0,False,False,True,False,0,1,0,1,0,1,0,0,0,37m+,3,0,high,2,1,8.352188822830897,75.68660714285714
8073-IJDCM,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.3,20.3,1,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.0587070727153796,10.15
5309-TAIKL,0,0,0,0,7,1,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),62.8,418.3,0,0,2,1,0,1,True,False,False,False,1,0,0,0,1,1,0,1,0,0-12m,0,1,medium,1,0,6.038586654176717,52.2875
6856-RAURS,0,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.9,136.05,0,0,2,1,1,0,False,False,False,True,0,0,0,0,0,0,0,0,1,0-12m,0,1,high,2,1,4.920345822748795,45.35
8778-LMWTJ,0,0,0,0,9,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.85,708.2,0,0,2,1,1,0,False,False,True,False,0,1,1,0,0,0,0,0,0,0-12m,0,1,high,2,1,6.5641375742000525,70.82000000000001
9717-IOAAF,1,0,0,1,27,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.85,788.55,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,1,25-36m,2,0,low,0,0,6.671463162912652,28.162499999999998
8884-ADFVN,1,1,1,0,7,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.95,700.85,1,0,2,1,1,0,False,False,True,False,0,1,0,0,1,0,1,1,1,0-12m,0,1,high,2,1,6.553719705980335,87.60625
2845-KDHVX,0,0,1,0,64,1,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,68.3,4378.8,0,2,0,1,0,1,False,False,False,True,0,0,0,1,1,1,0,1,0,37m+,3,0,medium,1,0,8.38475834022749,67.36615384615385
0848-SOMKO,1,0,0,0,70,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),48.4,3442.8,0,2,0,1,0,1,True,False,False,False,1,0,1,0,1,1,0,1,0,37m+,3,0,medium,1,0,8.144330791852086,48.49014084507043
2720-WGKHP,1,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.0,181.7,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,1,0-12m,0,1,high,2,1,5.207845463383961,60.56666666666666
6734-FQAJX,1,1,0,0,67,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,105.05,7171.7,0,2,0,1,1,0,False,False,True,False,0,1,1,1,0,1,1,1,0,37m+,3,0,premium,3,1,8.878037431746998,105.46617647058824
2869-ADAWR,0,0,0,0,45,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),89.3,4016.85,1,0,2,1,1,0,False,True,False,False,1,0,0,1,0,0,1,0,1,37m+,3,0,high,2,1,8.29850221267205,87.32282608695652
1535-VTJOQ,0,0,0,0,24,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.15,553.0,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,1,13-24m,1,0,low,0,0,6.317164686747284,22.12
6368-TZZDT,1,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.5,96.85,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.583435693842085,19.369999999999997
0943-ZQPXH,1,0,1,1,44,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),92.95,4122.9,0,0,2,1,1,0,True,False,False,False,1,0,0,0,1,0,1,1,0,37m+,3,0,high,2,1,8.324554596540237,91.61999999999999
1293-BSEUN,0,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.7,1482.3,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.302024614329567,20.305479452054794
9894-EZEWG,0,0,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),74.3,74.3,1,0,2,1,1,0,False,True,False,False,1,0,0,1,0,0,0,0,0,0-12m,0,1,high,2,1,4.321480134805848,37.15
1302-TPUBN,1,0,0,0,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.35,1240.8,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.124317218930792,18.519402985074628
7851-FLGGQ,1,0,0,0,1,0,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Mailed check,44.65,44.65,1,0,2,1,0,1,False,False,False,True,0,0,0,1,0,1,0,1,0,0-12m,0,1,medium,1,0,3.8210036070409776,22.325
0637-UBJRP,1,0,1,1,13,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Electronic check,84.05,1095.3,1,0,2,1,1,0,False,False,True,False,0,1,1,0,0,0,0,1,0,13-24m,1,0,high,2,1,6.999696152680494,78.23571428571428
0940-OUQEC,1,0,0,0,10,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.7,788.8,1,0,2,1,1,0,True,False,False,False,1,0,0,1,0,0,0,0,1,0-12m,0,1,high,2,1,6.671779748852549,71.7090909090909
2378-VTKDH,1,1,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.35,6578.55,0,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,1,1,1,37m+,3,0,high,2,1,8.791721632922973,99.675
0927-CNGRH,1,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.022860940942244,9.775
8608-OZTLB,1,0,1,1,38,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Electronic check,74.05,2802.3,0,1,1,1,0,1,False,False,True,False,0,1,1,1,1,1,1,0,0,37m+,3,0,high,2,1,7.938552573621769,71.85384615384616
2335-GSODA,1,0,0,1,23,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Mailed check,40.1,857.75,0,2,0,1,0,1,False,False,False,True,0,0,1,0,1,1,0,0,0,13-24m,1,0,medium,1,0,6.755477843536559,35.739583333333336
1952-DVVSW,0,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,184.4,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,5.2225156531317545,16.763636363636365
0702-PGIBZ,1,0,0,1,4,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.7,364.55,1,0,2,1,1,0,False,False,True,False,0,1,0,1,0,0,1,1,1,0-12m,0,1,high,2,1,5.901403068739325,72.91
6656-GULJQ,1,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),83.55,6093.3,0,2,0,1,0,1,False,True,False,False,1,0,1,0,1,1,1,1,1,37m+,3,0,high,2,1,8.715109187083549,83.46986301369863
9853-JFZDU,0,0,1,0,35,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,56.85,1861.1,0,0,2,1,0,1,False,False,True,False,0,1,0,1,0,1,0,0,0,25-36m,2,0,medium,1,0,7.529460162087717,51.69722222222222
1963-VAUKV,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,20.4,1,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.0633909220278057,10.2
3777-XROBG,0,0,1,1,58,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.55,1079.65,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.985317990929928,18.299152542372884
6994-FGRHH,1,0,1,1,70,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,106.15,7475.1,0,1,1,1,1,0,False,False,True,False,0,1,0,1,1,1,1,1,0,37m+,3,0,premium,3,1,8.919466544622965,105.2830985915493
4000-VGMQP,1,0,1,1,38,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),78.95,2862.55,0,1,1,1,0,1,False,True,False,False,1,0,0,1,1,0,1,1,1,37m+,3,0,high,2,1,7.959817392830412,73.39871794871796
3999-WRNGR,0,0,1,1,60,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,49.75,3069.45,0,0,2,1,0,1,False,False,True,False,0,1,0,1,0,0,1,1,0,37m+,3,0,medium,1,0,8.029579409644032,50.31885245901639
3466-RITXD,1,0,0,0,26,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),92.4,2349.8,0,0,2,1,1,0,False,True,False,False,1,0,1,1,0,0,1,0,1,25-36m,2,0,high,2,1,7.762510974738495,87.02962962962964
2680-XKKNJ,0,0,0,0,8,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),58.2,469.25,0,1,1,1,0,1,True,False,False,False,1,0,1,1,0,1,0,0,0,0-12m,0,1,medium,1,0,6.15326446818114,52.138888888888886
3058-HJCUY,1,0,1,1,41,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,102.6,4213.35,1,1,1,1,1,0,False,False,True,False,0,1,0,0,1,1,1,1,1,37m+,3,0,high,2,1,8.346250647393541,100.31785714285715
2974-GGUXS,0,1,1,0,36,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),91.95,3301.05,0,0,2,1,1,0,False,True,False,False,1,0,0,1,0,0,1,0,1,25-36m,2,0,high,2,1,8.102298766703406,89.21756756756757
7994-XIRTR,1,1,0,0,54,1,No,DSL,No,No,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),65.25,3529.95,0,1,1,1,0,1,True,False,False,False,1,0,0,0,1,1,0,1,0,37m+,3,0,medium,1,0,8.169322235533594,64.18090909090908
3259-FDWOY,1,0,1,1,71,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),106.0,7723.7,1,2,0,1,1,0,True,False,False,False,1,0,0,1,1,0,1,1,1,37m+,3,0,premium,3,1,8.952178266060393,107.27361111111111
2101-RANCD,0,0,0,0,55,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.1,4144.9,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,37m+,3,0,high,2,1,8.32987517307146,74.01607142857142
7921-BEPCI,0,0,0,0,72,1,Yes,DSL,Yes,Yes,No,No,No,No,Two year,0,Bank transfer (automatic),59.75,4265.0,0,2,0,1,0,1,True,False,False,False,1,0,1,1,0,0,0,0,1,37m+,3,0,medium,1,0,8.358431899031295,58.42465753424658
0807-ZABDG,0,0,0,1,3,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Mailed check,55.1,154.65,1,0,2,1,0,1,False,False,False,True,0,0,1,0,0,1,0,0,0,0-12m,0,1,medium,1,0,5.047609896887617,38.6625
8510-TMWYB,0,0,1,1,54,1,Yes,DSL,No,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),59.8,3246.45,0,2,0,1,0,1,True,False,False,False,1,0,0,1,1,0,0,0,1,37m+,3,0,medium,1,0,8.085625351967414,59.026363636363634
3258-ZKPAI,1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.6,8337.45,0,2,0,1,1,0,True,False,False,False,1,0,1,1,1,1,1,1,1,37m+,3,0,premium,3,1,9.02863262676135,114.21164383561644
1428-IEDPR,1,0,0,0,52,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,109.3,5731.4,0,2,0,1,1,0,False,False,True,False,0,1,1,0,1,1,1,1,1,37m+,3,0,premium,3,1,8.653889570183916,108.13962264150943
5298-GSTLM,0,1,0,0,60,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),101.4,6176.6,0,1,1,1,1,0,True,False,False,False,1,0,1,0,0,0,1,1,1,37m+,3,0,high,2,1,8.728685125509973,101.25573770491803
4450-YOOHP,0,0,0,0,39,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),50.65,1905.4,0,0,2,1,0,1,False,True,False,False,1,0,0,0,1,0,1,1,0,37m+,3,0,medium,1,0,7.552971925784532,47.635000000000005
6728-CZFEI,0,0,0,0,15,1,No,DSL,No,No,No,No,Yes,No,One year,0,Mailed check,56.15,931.9,0,1,1,1,0,1,False,False,False,True,0,0,0,0,0,0,1,0,0,13-24m,1,0,medium,1,0,6.838298013966916,58.24375
5748-RNCJT,1,0,0,0,69,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),106.5,7348.8,1,2,0,1,1,0,True,False,False,False,1,0,0,0,1,1,1,1,1,37m+,3,0,premium,3,1,8.902428380952307,104.98285714285714
3653-NCRDJ,1,0,1,1,43,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.2,776.25,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.655762048938863,17.642045454545453
6121-TNHBO,0,1,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),83.0,5243.05,0,1,1,1,0,1,True,False,False,False,1,0,1,1,1,1,1,0,1,37m+,3,0,high,2,1,8.564849379544466,81.92265625
5119-NZPTV,1,1,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.1,141.65,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,high,2,1,4.960394077659509,47.21666666666667
6519-ZHPXP,0,0,1,1,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),108.3,7679.65,0,2,0,1,1,0,True,False,False,False,1,0,1,1,1,1,1,1,0,37m+,3,0,premium,3,1,8.94645945797701,105.20068493150684
7739-LAXOG,0,0,1,1,32,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),91.05,2954.5,1,0,2,1,1,0,True,False,False,False,1,0,0,0,1,0,0,1,1,25-36m,2,0,high,2,1,7.991423120264424,89.53030303030303
3472-QPRCH,1,0,1,1,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.25,1006.9,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,6.9156242373608325,24.558536585365854
8224-UAXBZ,0,0,1,0,58,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,1,Electronic check,45.35,2540.1,0,1,1,1,0,1,False,False,True,False,0,1,1,1,0,0,1,0,0,37m+,3,0,medium,1,0,7.840352337130602,43.052542372881355
9610-WCESF,1,0,0,0,67,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Electronic check,43.9,3097.2,0,2,0,1,0,1,False,False,True,False,0,1,1,0,0,1,1,0,0,37m+,3,0,medium,1,0,8.038576576672263,45.54705882352941
9776-CLUJA,0,1,1,0,51,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,77.5,3807.35,1,0,2,1,1,0,False,False,True,False,0,1,1,0,0,0,0,0,1,37m+,3,0,high,2,1,8.244951303452334,73.21826923076922
2486-WYVVE,1,0,1,0,31,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,79.3,2484.0,0,1,1,1,0,1,False,False,False,True,0,0,0,0,1,1,1,1,1,25-36m,2,0,high,2,1,7.818027938530729,77.625
3865-ZYKAD,1,1,1,0,69,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),84.9,5785.65,0,0,2,1,1,0,False,True,False,False,1,0,1,1,0,0,0,0,1,37m+,3,0,high,2,1,8.663308819357752,82.65214285714285
1422-DGUBX,1,0,1,0,32,1,Yes,Fiber optic,No,No,No,Yes,No,No,One year,1,Electronic check,79.25,2619.15,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,1,0,0,1,25-36m,2,0,high,2,1,7.870986847024712,79.36818181818182
2999-AANRQ,0,0,0,0,21,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),71.05,1524.85,0,2,0,1,0,1,False,True,False,False,1,0,1,1,0,1,1,0,0,13-24m,1,0,high,2,1,7.330306910813801,69.31136363636364
